dato1,dato2,dato3,Salida
-0.802246,-0.533691,0.179199,0.0
-1.322266,-0.621094,0.089844,0.0
-1.166992,-0.543945,-0.024902,0.0
-0.95752,-0.414062,0.008301,0.0
-0.724121,-0.248047,0.002441,0.0
-0.685547,-0.264648,-0.001465,0.0
-1.061035,-0.271484,-0.061035,0.0
-1.17334,-0.472656,0.039551,0.0
-1.07373,-0.449219,-0.000977,0.0
-0.523926,-0.441895,0.077148,0.0
-0.763672,-0.478027,0.115234,0.0
-0.938477,-0.45752,0.083008,0.0
-1.187012,-0.500977,0.10791,0.0
-1.185059,-0.440918,-0.086914,0.0
-0.790527,-0.338867,-0.020996,0.0
-0.672852,-0.288574,-0.093262,0.0
-0.669434,-0.248535,0.141602,0.0
-1.324707,-0.297852,0.013184,0.0
-0.91748,-0.453613,-0.037598,0.0
-0.814941,-0.380859,-0.022949,0.0
-0.784668,-0.446777,0.081543,0.0
-0.904297,-0.442871,0.181152,0.0
-1.325684,-0.504395,0.030273,0.0
-1.115234,-0.482422,0.078125,0.0
-1.037598,-0.367676,-0.027344,0.0
-0.642578,-0.300781,-0.032227,0.0
-0.811523,-0.264648,-0.035645,0.0
-1.229004,-0.288574,-0.062988,0.0
-1.10498,-0.373535,0.005859,0.0
-1.086914,-0.394531,0.016113,0.0
-0.54248,-0.388672,0.077637,0.0
-0.742676,-0.424805,0.058105,0.0
-1.066406,-0.47168,0.036621,0.0
-1.238281,-0.501465,0.101074,0.0
-1.11084,-0.449219,-0.069336,0.0
-0.804199,-0.287598,-0.019043,0.0
-0.664551,-0.29541,-0.031738,0.0
-0.783691,-0.265137,0.008789,0.0
-1.226074,-0.342773,-0.041016,0.0
-1.01709,-0.424316,-0.009277,0.0
-0.778809,-0.399902,0.059082,0.0
-0.603027,-0.449707,-0.026855,0.0
-0.756836,-0.493652,0.150391,0.0
-1.419434,-0.52002,-0.019531,0.0
-1.146484,-0.48877,0.033203,0.0
-1.037598,-0.405273,-0.030273,0.0
-0.652344,-0.273926,-0.053711,0.0
-0.724609,-0.326172,-0.044434,0.0
-1.020996,-0.333008,0.021973,0.0
-1.26709,-0.436035,0.041992,0.0
-1.19043,-0.474609,0.02832,0.0
-0.574707,-0.444824,-0.024902,0.0
-0.736328,-0.502441,0.100586,0.0
-0.854492,-0.45166,0.060059,0.0
-1.134766,-0.575195,0.144043,0.0
-1.337891,-0.589355,-0.090332,0.0
-0.757812,-0.344238,-0.068359,0.0
-0.652344,-0.258301,-0.033691,0.0
-0.706543,-0.22168,-0.020996,0.0
-1.160645,-0.325195,0.077148,0.0
-1.008789,-0.489258,0.150879,0.0
-1.095215,-0.492188,-0.08252,0.0
-0.561523,-0.418945,0.004883,0.0
-0.638184,-0.471191,-0.040039,0.0
-1.078613,-0.598145,0.077148,0.0
-1.262695,-0.60791,0.101074,0.0
-1.181152,-0.442871,-0.094238,0.0
-0.788574,-0.254395,-0.05957,0.0
-0.673828,-0.289062,-0.098145,0.0
-0.638184,-0.220703,-0.02002,0.0
-1.205566,-0.375977,0.01416,0.0
-1.307617,-0.404785,0.010254,0.0
-0.746094,-0.39209,0.077148,0.0
-0.546875,-0.419434,-0.013184,0.0
-0.814453,-0.522461,0.119629,0.0
-1.524414,-0.601074,0.024902,0.0
-0.962402,-0.469727,-0.029785,0.0
-0.932129,-0.408691,-0.048828,0.0
-0.647949,-0.293945,-0.083008,0.0
-0.711914,-0.302734,-0.077637,0.0
-1.249512,-0.330078,-0.061035,0.0
-1.052246,-0.344727,-0.003418,0.0
-0.95166,-0.359863,0.023438,0.0
-0.566406,-0.375,0.115234,0.0
-0.898926,-0.492188,0.270508,0.0
-1.067871,-0.437012,0.066406,0.0
-1.271973,-0.547363,0.154297,0.0
-1.137695,-0.47168,-0.099609,0.0
-0.797363,-0.32666,-0.006348,0.0
-0.661133,-0.234375,-0.039551,0.0
-0.830078,-0.255371,0.009766,0.0
-1.152832,-0.222168,0.039062,0.0
-1.068848,-0.419922,0.106445,0.0
-0.84668,-0.383789,-0.025391,0.0
-0.5,-0.529785,0.04248,0.0
-0.889648,-0.416504,0.101074,0.0
-1.303223,-0.510742,0.044922,0.0
-1.195801,-0.550293,0.084473,0.0
-1.200195,-0.350098,-0.013184,0.0
-0.695801,-0.250488,-0.057129,0.0
-0.741699,-0.212402,-0.041016,0.0
-0.913086,-0.214355,-0.046387,0.0
-1.433105,-0.402832,0.080566,0.0
-1.20752,-0.279785,-0.072266,0.0
-0.635254,-0.388672,0.092773,0.0
-0.714355,-0.506348,0.010254,0.0
-0.785156,-0.500488,0.221191,0.0
-1.110352,-0.455078,0.191406,0.0
-1.255859,-0.53125,-0.084961,0.0
-1.311523,-0.366699,-0.07373,0.0
-0.806152,-0.185059,-0.071777,0.0
-0.705566,-0.252441,-0.026367,0.0
-0.771973,-0.17041,0.054199,0.0
-1.362305,-0.210449,-0.015625,0.0
-1.552734,-0.448242,0.033203,0.0
-0.742676,-0.284668,0.025879,0.0
-0.637695,-0.536133,-0.01709,0.0
-0.905762,-0.50293,0.126465,0.0
-1.287598,-0.508789,0.139648,0.0
-1.109863,-0.486816,0.063965,0.0
-1.177246,-0.351562,-0.032227,0.0
1.022949,-0.133789,0.106445,0.0
1.016113,-0.129395,0.096191,0.0
1.007324,-0.199219,0.072754,0.0
1.090332,-0.143066,0.103027,0.0
1.053223,-0.151367,0.137695,0.0
1.007324,-0.088867,0.117676,0.0
1.009766,-0.137695,0.031738,0.0
1.00293,-0.177734,0.035645,0.0
1.05957,-0.193848,0.041016,0.0
1.072266,-0.390137,-0.062012,0.0
1.210938,-0.352051,-0.258789,0.0
0.871094,-0.317871,-0.128906,0.0
0.84668,-0.323242,-0.177734,0.0
0.885254,-0.357422,-0.143555,0.0
0.301758,-0.61377,0.025879,0.0
0.217773,-0.561523,-0.663086,0.0
-0.064941,-1.094727,-0.638184,0.0
-0.447266,-1.434082,-0.141113,0.0
-0.311035,-1.702149,-0.337891,0.0
-0.355957,-0.928711,0.044922,0.0
-0.725586,-0.632324,0.354004,0.0
-1.064941,-0.478027,0.326172,0.0
-1.10791,-0.439453,0.416016,0.0
-0.794922,-0.272949,0.230957,0.0
-0.694336,-0.21875,0.233887,0.0
-0.643555,-0.408691,0.273438,0.0
-0.739746,-0.432617,0.424316,0.0
-0.972656,-0.390137,0.451172,0.0
-1.240234,-0.44043,0.261719,0.0
-0.988281,-0.403809,0.145996,0.0
-0.724121,-0.391602,0.160156,0.0
-0.604492,-0.298828,0.119629,0.0
-0.636719,-0.277344,0.260254,0.0
-1.039062,-0.289062,0.337402,0.0
-1.145508,-0.477539,0.314453,0.0
-1.042969,-0.384277,0.29834,0.0
-0.597656,-0.406738,0.233887,0.0
-0.626953,-0.58252,0.353516,0.0
-1.095215,-0.557617,0.462402,0.0
-1.185059,-0.444824,0.38916,0.0
-1.19043,-0.538574,0.25293,0.0
-0.848144,-0.303223,0.116211,0.0
-0.772949,-0.317383,0.089844,0.0
-0.730469,-0.279785,0.17334,0.0
-0.860352,-0.353027,0.374512,0.0
-0.964356,-0.347656,0.319824,0.0
-1.147461,-0.391602,0.365723,0.0
-0.773438,-0.446777,0.229004,0.0
-0.833008,-0.594727,0.27832,0.0
-1.079102,-0.620117,0.373535,0.0
-0.991211,-0.502441,0.399902,0.0
-1.319824,-0.54834,0.299316,0.0
-0.840332,-0.273438,0.140137,0.0
-0.893066,-0.321289,0.114258,0.0
-0.867188,-0.230957,0.11377,0.0
-0.894043,-0.168457,0.361328,0.0
-1.225098,-0.293457,0.319824,0.0
-0.842285,-0.418945,0.275879,0.0
-0.874023,-0.477539,0.150391,0.0
-0.80957,-0.641113,0.358398,0.0
-0.90625,-0.628906,0.3125,0.0
-1.310059,-0.472168,0.304688,0.0
-1.057617,-0.182129,0.254883,0.0
-0.86377,-0.191406,0.1875,0.0
-0.808105,-0.341797,0.096191,0.0
-0.84375,-0.27002,0.074219,0.0
-0.781738,-0.359863,0.320801,0.0
-1.006348,-0.359375,0.344238,0.0
-0.984375,-0.228027,0.369141,0.0
-0.90332,-0.498047,0.262207,0.0
-0.882324,-0.54248,0.416016,0.0
-1.228516,-0.657715,0.462402,0.0
-1.004883,-0.593262,0.348145,0.0
-1.265137,-0.396973,0.203613,0.0
-0.857422,-0.404297,0.009766,0.0
-0.853516,-0.29541,-0.002441,0.0
-0.815918,-0.35498,0.018555,0.0
-1.015625,-0.307129,0.307129,0.0
-1.216309,-0.555664,0.077637,0.0
-0.848144,-0.473633,0.214355,0.0
-0.824219,-0.592773,0.062012,0.0
-0.78418,-0.789551,0.090332,0.0
-1.266602,-0.732422,0.216797,0.0
-1.114746,-0.619141,0.137695,0.0
-1.147949,-0.352539,0.163574,0.0
-0.72998,-0.302246,0.052246,0.0
-0.689941,-0.286133,0.090332,0.0
-0.762695,-0.320801,0.117676,0.0
-1.199219,-0.344238,0.353027,0.0
-0.730957,-0.375977,0.272461,0.0
-0.747559,-0.398926,0.135742,0.0
-0.765137,-0.521484,0.146973,0.0
-0.867188,-0.692383,0.238281,0.0
-1.185059,-0.547852,0.312988,0.0
-1.031738,-0.583984,0.250488,0.0
-0.984375,-0.400391,0.160645,0.0
-0.864258,-0.34668,0.125488,0.0
-0.907715,-0.249023,0.154297,0.0
-0.847168,-0.270508,0.104004,0.0
-0.967773,-0.38623,0.201172,0.0
-1.130371,-0.415039,0.34375,0.0
-0.765137,-0.353027,0.259277,0.0
-0.80957,-0.521484,0.227539,0.0
-1.093262,-0.556152,0.453125,0.0
-1.038086,-0.42334,0.435059,0.0
-1.066406,-0.639648,0.304688,0.0
-1.093262,-0.258301,0.245605,0.0
-0.815918,-0.294922,0.141602,0.0
-0.610352,-0.325195,0.297363,0.0
-0.838379,-0.272461,0.244629,0.0
-1.01123,-0.321777,0.22168,0.0
-1.021973,-0.352539,0.098145,0.0
-0.688477,-0.467285,0.181641,0.0
-0.925293,-0.534668,0.289551,0.0
-1.035645,-0.48584,0.426758,0.0
-1.049805,-0.518555,0.404785,0.0
-1.20752,-0.509766,0.321777,0.0
-1.021973,-0.350586,0.164551,0.0
-0.80957,-0.276367,0.056641,0.0
-0.844727,-0.353516,0.05957,0.0
-0.956055,-0.355957,0.186523,0.0
-0.837402,-0.286621,0.138672,0.0
-1.125977,-0.421387,0.237305,0.0
-0.746094,-0.458984,0.227051,0.0
-0.92041,-0.503418,0.369141,0.0
-1.118652,-0.596191,0.42627,0.0
-1.216309,-0.484863,0.385254,0.0
-0.921387,-0.375488,0.139648,0.0
-0.831055,-0.266602,0.073242,0.0
-0.801758,-0.297852,0.141113,0.0
-0.979492,-0.305176,0.211426,0.0
-1.315918,-0.454102,0.368652,0.0
-1.036621,-0.361328,0.32666,0.0
-0.78418,-0.651367,0.363281,0.0
-1.311035,-0.474121,0.385254,0.0
-1.254883,-0.411133,0.200195,0.0
-0.972168,-0.197754,0.078613,0.0
-0.768066,-0.189941,0.008789,0.0
-0.628906,-0.293457,0.075684,0.0
-0.709961,-0.310059,0.074707,0.0
-0.880859,-0.316895,0.262207,0.0
-1.296387,-0.350098,0.321777,0.0
-0.976074,-0.288086,0.355957,0.0
-0.756836,-0.342285,0.269043,0.0
-1.05957,-0.546387,0.381348,0.0
-1.323242,-0.486328,0.379883,0.0
-1.161621,-0.50293,0.245605,0.0
-1.188965,-0.504883,0.206055,0.0
-1.019531,-0.382812,0.173828,0.0
-0.806152,-0.24707,0.078613,0.0
-0.675293,-0.258301,0.085938,0.0
-0.821289,-0.387695,0.29834,0.0
-1.064453,-0.368652,0.349121,0.0
-0.763672,-0.426758,0.208984,0.0
-0.787598,-0.588379,0.356445,0.0
-1.028809,-0.461914,0.378418,0.0
-1.290527,-0.469238,0.281738,0.0
-0.869629,-0.285156,0.180176,0.0
-0.820312,-0.301758,0.099121,0.0
-0.805176,-0.271484,0.132812,0.0
-0.89502,-0.239258,0.381836,0.0
-1.855957,-0.369629,0.578613,0.0
-0.967773,-0.574219,0.269043,0.0
-1.352539,-0.58252,0.405273,0.0
-0.981445,-0.274414,0.35498,0.0
-0.702148,-0.223145,0.088867,0.0
-0.682129,-0.24707,0.12793,0.0
-0.660645,-0.321777,0.200195,0.0
-0.875488,-0.281738,0.240234,0.0
-0.852051,-0.404297,0.21582,0.0
-0.943848,-0.420898,0.341797,0.0
-1.158203,-0.260742,0.305176,0.0
-1.179688,-0.281738,0.305176,0.0
-1.013184,-0.401855,0.342285,0.0
-0.751465,-0.539551,0.371094,0.0
-0.824219,-0.585449,0.34375,0.0
-1.072754,-0.626953,0.371094,0.0
-1.297363,-0.683105,0.407715,0.0
-1.18457,-0.563477,0.422852,0.0
-1.066895,-0.535645,0.334473,0.0
-1.282227,-0.314941,0.389648,0.0
-1.130371,-0.14209,0.268555,0.0
-0.746094,-0.193359,0.132812,0.0
-0.725586,-0.342773,0.133789,0.0
-0.81543,-0.287598,0.110352,0.0
-0.945801,-0.226562,0.274414,0.0
-1.300293,-0.434082,0.287598,0.0
-0.741699,-0.334961,0.334473,0.0
-0.746094,-0.454102,0.239258,0.0
-0.834961,-0.615723,0.341309,0.0
-1.256836,-0.500488,0.344727,0.0
-1.205566,-0.644043,0.250488,0.0
-0.688965,-0.467285,0.098145,0.0
-0.830566,-0.429199,0.073242,0.0
-0.721191,-0.214844,0.077637,0.0
-0.963379,-0.418457,0.026855,0.0
-1.070312,-0.72998,0.080566,0.0
-0.919922,-0.374512,0.248535,0.0
-0.61377,-0.521484,0.166504,0.0
-0.845215,-0.609863,0.233398,0.0
-1.138672,-0.715332,0.283691,0.0
-1.062988,-0.510254,0.303223,0.0
-1.006348,-0.62207,0.172363,0.0
-0.882812,-0.411133,0.208496,0.0
-0.73584,-0.283203,0.143066,0.0
-0.666504,-0.305664,0.238281,0.0
-1.020508,-0.384766,0.297852,0.0
-1.119629,-0.297852,0.155762,0.0
-0.891602,-0.402832,0.28125,0.0
-0.625488,-0.398926,0.17627,0.0
-1.013672,-0.679199,0.536621,0.0
-1.02002,-0.313477,0.373047,0.0
-1.117676,-0.477539,0.287109,0.0
-1.038574,-0.656738,0.183594,0.0
-0.763184,-0.306641,0.125977,0.0
-1.059082,-0.262695,0.154297,0.0
-1.09668,-0.253418,0.15918,0.0
-0.961914,-0.316895,0.283691,0.0
-1.025391,-0.272949,0.189453,0.0
-0.649414,-0.380859,0.231445,0.0
-0.867188,-0.488281,0.284668,0.0
-1.224609,-0.54541,0.427246,0.0
-1.038574,-0.504883,0.362793,0.0
-1.185059,-0.48291,0.253418,0.0
-0.696289,-0.280762,0.141113,0.0
-0.737305,-0.240234,0.022949,0.0
-0.893555,-0.576172,0.328613,0.0
-1.098633,-0.143066,0.081543,0.0
-1.163574,-0.406738,0.116211,0.0
-0.877441,-0.237793,0.255859,0.0
-0.757812,-0.476563,0.142578,0.0
-0.873047,-0.577148,0.275391,0.0
-1.25293,-0.726562,0.275879,0.0
-1.004883,-0.60791,0.158691,0.0
-0.914551,-0.566895,0.216797,0.0
-0.882324,-0.241699,0.105469,0.0
-0.881836,-0.331543,0.083496,0.0
-1.020508,-0.283691,0.121094,0.0
-1.226074,-0.316895,0.220215,0.0
-1.032227,-0.308594,0.258301,0.0
-0.544922,-0.331055,0.101562,0.0
-0.98291,-0.600586,0.265137,0.0
-1.119629,-0.604004,0.368164,0.0
-0.931152,-0.430664,0.357422,0.0
-1.177734,-0.669434,0.276855,0.0
-0.869141,-0.256836,0.17627,0.0
-0.827148,-0.223633,0.07959,0.0
-0.878906,-0.358398,0.154297,0.0
-0.96582,-0.199707,0.29248,0.0
-0.892578,-0.268555,0.275391,0.0
-0.94873,-0.337891,0.284668,0.0
-0.790527,-0.435547,0.166504,0.0
-0.84668,-0.541992,0.247559,0.0
-1.237305,-0.623535,0.40332,0.0
-1.037598,-0.509277,0.349609,0.0
-0.816895,-0.291992,0.146973,0.0
-0.757324,-0.280273,0.060547,0.0
-0.869141,-0.304688,0.062988,0.0
-0.970703,-0.300293,0.144531,0.0
-1.060547,-0.356445,0.220215,0.0
-1.040527,-0.337402,0.227051,0.0
-0.650391,-0.329102,0.174316,0.0
-0.914062,-0.510254,0.255859,0.0
-0.873047,-0.486816,0.373047,0.0
-1.09375,-0.492676,0.412109,0.0
-1.226074,-0.542969,0.280273,0.0
-1.001953,-0.277832,0.188965,0.0
-0.771973,-0.282715,0.07373,0.0
-0.795898,-0.255371,0.10791,0.0
-1.05957,-0.293945,0.168457,0.0
-1.190918,-0.330566,0.246094,0.0
-1.07666,-0.295898,0.276367,0.0
-0.722656,-0.338379,0.166992,0.0
-0.921387,-0.591797,0.338867,0.0
-1.112793,-0.466309,0.447754,0.0
-0.943848,-0.425293,0.361816,0.0
-1.286621,-0.510742,0.26709,0.0
-0.963379,-0.300293,0.173828,0.0
-0.834473,-0.249512,0.077637,0.0
-0.687012,-0.280762,0.120117,0.0
-0.981445,-0.391113,0.269043,0.0
-1.128906,-0.281738,0.368164,0.0
-0.866699,-0.212402,0.377441,0.0
-0.661133,-0.488281,0.153809,0.0
-0.819336,-0.494629,0.299316,0.0
-1.329102,-0.550781,0.362305,0.0
-0.951172,-0.445801,0.365723,0.0
-0.947754,-0.248047,0.178223,0.0
-0.723633,-0.285156,0.088379,0.0
-0.789551,-0.265625,0.128418,0.0
-1.027344,-0.342285,0.139648,0.0
-1.135254,-0.441895,0.325684,0.0
-1.358887,-0.41748,0.276367,0.0
-0.611328,-0.062012,0.306641,0.0
-0.754395,-0.775879,0.193359,0.0
-0.726074,-0.795898,0.283203,0.0
-1.376465,-0.48291,0.224121,0.0
-1.078125,-0.526367,0.137695,0.0
-1.098145,-0.405273,0.249023,0.0
-0.625488,-0.222168,0.145508,0.0
-0.647461,-0.184082,0.182617,0.0
-0.940918,-0.296387,0.266113,0.0
-1.244629,-0.427734,0.245605,0.0
-1.12793,-0.406738,0.316406,0.0
-0.63916,-0.327637,0.097168,0.0
-0.805664,-0.588867,0.191895,0.0
-1.164551,-0.693359,0.401855,0.0
-0.958984,-0.310547,0.327148,0.0
-1.338867,-0.510254,0.259766,0.0
-0.844238,-0.242188,0.193848,0.0
-0.824219,-0.231445,0.102051,0.0
-0.933105,-0.243652,0.243652,0.0
-0.967285,-0.084473,0.331543,0.0
-1.24707,-0.31543,0.387695,0.0
-0.758789,-0.379395,0.177246,0.0
-0.937988,-0.560547,0.060059,0.0
-0.726074,-0.572266,0.223633,0.0
-1.25293,-0.646973,0.258301,0.0
-0.98877,-0.536621,0.490234,0.0
-0.969238,-0.309082,0.266602,0.0
-0.913086,-0.279297,0.05957,0.0
-0.98291,-0.254883,0.085938,0.0
-0.990234,-0.261719,0.157227,0.0
-1.040039,-0.32959,0.298828,0.0
-1.105957,-0.277832,0.317383,0.0
-0.75,-0.256348,0.254883,0.0
-1.072754,-0.545898,0.347168,0.0
-0.92334,-0.504883,0.42627,0.0
-1.281738,-0.557129,0.425781,0.0
-1.071777,-0.494141,0.254883,0.0
-0.958496,-0.352051,0.163086,0.0
-0.811523,-0.201172,0.116211,0.0
-0.826172,-0.231934,0.191406,0.0
-1.004883,-0.295898,0.290527,0.0
-1.085449,-0.269531,0.288574,0.0
-0.733887,-0.28125,0.348145,0.0
-0.878906,-0.384766,0.300781,0.0
-0.858398,-0.536133,0.480469,0.0
-1.452148,-0.535645,0.604004,0.0
-0.946777,-0.466309,0.322266,0.0
-1.213379,-0.421875,0.349121,0.0
-0.98291,-0.105469,0.13916,0.0
-0.78418,-0.282715,0.097656,0.0
-0.629395,-0.343262,0.126465,0.0
-1.179688,-0.23584,0.119141,0.0
-1.216309,-0.36377,0.355469,0.0
-0.863281,-0.410156,0.219727,0.0
-0.819336,-0.460938,0.322754,0.0
-1.305664,-0.411621,0.491699,0.0
-1.150879,-0.352539,0.420898,0.0
-1.09082,-0.491699,0.310547,0.0
-0.852051,-0.247559,0.056641,0.0
-0.901367,-0.306152,0.053711,0.0
-0.860352,-0.285645,0.077148,0.0
-0.932129,-0.307129,0.17627,0.0
-0.899414,-0.374512,0.308594,0.0
-1.095215,-0.19873,0.307129,0.0
-0.793945,-0.286621,0.29834,0.0
-0.82666,-0.562988,0.392578,0.0
-0.960938,-0.383789,0.473633,0.0
-1.138184,-0.383301,0.356445,0.0
-0.997559,-0.503418,0.289551,0.0
-0.730469,-0.28418,0.12793,0.0
-0.750977,-0.273438,0.13623,0.0
-0.890625,-0.260742,0.189453,0.0
-1.071289,-0.345703,0.308594,0.0
-0.885742,-0.250977,0.274414,0.0
-1.083008,-0.395508,0.334473,0.0
-0.698242,-0.443848,0.156738,0.0
-0.88623,-0.457031,0.299805,0.0
-1.0625,-0.561035,0.368164,0.0
-1.28418,-0.339355,0.429688,0.0
-0.972656,-0.492676,0.206543,0.0
-0.714355,-0.279297,0.062988,0.0
-0.902832,-0.287109,0.101562,0.0
-0.935059,-0.279297,0.17041,0.0
-1.04834,-0.304199,0.268066,0.0
-0.916504,-0.317383,0.277832,0.0
-0.775391,-0.276855,0.300781,0.0
-0.742676,-0.450684,0.253418,0.0
-0.831055,-0.486328,0.432617,0.0
-1.248047,-0.484375,0.349121,0.0
-1.045898,-0.430176,0.37207,0.0
-0.897461,-0.307129,0.194824,0.0
-0.758301,-0.214355,0.158203,0.0
-0.79541,-0.254883,0.114746,0.0
-0.907715,-0.353027,0.196289,0.0
-0.88623,-0.319824,0.252441,0.0
-1.09082,-0.367188,0.29834,0.0
-0.903809,-0.282715,0.318359,0.0
-0.691895,-0.418945,0.180176,0.0
-0.764648,-0.491211,0.342285,0.0
-1.193359,-0.535156,0.369629,0.0
-1.10498,-0.439453,0.353027,0.0
-1.077637,-0.526367,0.223145,0.0
-0.794922,-0.269531,0.128418,0.0
-0.835937,-0.293945,0.152344,0.0
-0.956055,-0.320801,0.160645,0.0
-0.971191,-0.313477,0.251953,0.0
-1.030762,-0.338867,0.336914,0.0
-0.737305,-0.205078,0.233887,0.0
-0.719727,-0.493164,0.229004,0.0
-0.742676,-0.410645,0.362793,0.0
-1.469238,-0.513184,0.495117,0.0
-1.098633,-0.500977,0.341797,0.0
-1.020508,-0.381836,0.23584,0.0
-0.721191,-0.263184,0.125488,0.0
-0.887695,-0.308105,0.13623,0.0
-0.986328,-0.330566,0.202148,0.0
-1.140137,-0.305176,0.297852,0.0
-1.108887,-0.337402,0.190918,0.0
-0.60498,-0.377441,0.21875,0.0
-0.82666,-0.459961,0.322266,0.0
-0.831055,-0.501465,0.383789,0.0
-1.302246,-0.419434,0.401367,0.0
-1.071289,-0.503418,0.191406,0.0
-0.82959,-0.356934,0.135254,0.0
-0.849121,-0.263184,0.062988,0.0
-0.843262,-0.263672,0.145508,0.0
-1.100098,-0.315918,0.172363,0.0
-0.901855,-0.304199,0.194336,0.0
-1.091797,-0.362305,0.263184,0.0
-0.742188,-0.352051,0.23584,0.0
-0.868164,-0.453613,0.324219,0.0
-1.037598,-0.5625,0.390137,0.0
-1.143555,-0.421875,0.358887,0.0
-1.11377,-0.526855,0.203125,0.0
-0.880371,-0.282227,0.121094,0.0
-0.866699,-0.286621,0.042969,0.0
-0.793945,-0.275391,0.108398,0.0
-0.913086,-0.332031,0.216309,0.0
-1.041992,-0.325195,0.257812,0.0
-0.953613,-0.250977,0.362305,0.0
-0.834961,-0.469238,0.269531,0.0
-0.802246,-0.456543,0.359375,0.0
-1.033691,-0.428223,0.38623,0.0
-0.996582,-0.490723,0.27002,0.0
-1.168945,-0.509277,0.246094,0.0
-0.86084,-0.224609,0.12793,0.0
-0.840332,-0.260742,0.099121,0.0
-0.761719,-0.287598,0.168457,0.0
-0.890137,-0.332031,0.248535,0.0
-1.225586,-0.314453,0.218262,0.0
-0.868652,-0.32959,0.32373,0.0
-0.780762,-0.438965,0.206543,0.0
-0.802734,-0.496582,0.394531,0.0
-1.288086,-0.457031,0.308594,0.0
-1.071777,-0.661621,0.202148,0.0
-1.125,-0.466309,0.231445,0.0
-0.780762,-0.212402,0.160156,0.0
-0.908691,-0.350098,0.296387,0.0
-0.778809,-0.413574,0.345703,0.0
-0.763184,-0.306641,0.091797,0.0
-0.887695,-0.333496,0.211426,0.0
-1.001465,-0.336914,0.249023,0.0
-1.057617,-0.296387,0.237305,0.0
-1.186035,-0.331055,0.225098,0.0
-1.149414,-0.35791,0.307617,0.0
-0.653809,-0.330078,0.201172,0.0
-0.759277,-0.440918,0.194336,0.0
-0.837891,-0.516113,0.250977,0.0
-0.875977,-0.492188,0.349121,0.0
-1.193848,-0.558594,0.344238,0.0
-1.341309,-0.530273,0.410645,0.0
-1.054199,-0.464844,0.370605,0.0
-1.155762,-0.560059,0.248047,0.0
-1.133789,-0.393555,0.254395,0.0
-0.834473,-0.263672,0.133301,0.0
-0.80127,-0.282715,0.092773,0.0
-0.855469,-0.282227,0.088867,0.0
-0.819824,-0.263184,0.119141,0.0
-0.92041,-0.264648,0.144043,0.0
-0.86377,-0.314453,0.303711,0.0
-0.952148,-0.289062,0.203125,0.0
-1.183594,-0.358887,0.274902,0.0
-1.095215,-0.352051,0.303711,0.0
-0.762207,-0.377441,0.20166,0.0
-0.819824,-0.537598,0.358398,0.0
-1.169434,-0.507324,0.412598,0.0
-1.102051,-0.477539,0.411621,0.0
-1.203613,-0.545898,0.263672,0.0
-0.806152,-0.172363,0.126953,0.0
-0.835937,-0.342773,0.058594,0.0
-0.717773,-0.228516,0.129883,0.0
-1.163086,-0.355957,0.254395,0.0
-1.145996,-0.337402,0.307617,0.0
-0.677734,-0.297852,0.232422,0.0
-0.776855,-0.419922,0.196777,0.0
-0.817871,-0.492676,0.364258,0.0
-1.295898,-0.574219,0.363281,0.0
-0.937012,-0.460938,0.353516,0.0
-1.052246,-0.344238,0.273926,0.0
-0.766113,-0.252441,0.148926,0.0
-0.812988,-0.304199,0.109863,0.0
-0.933594,-0.365723,0.217773,0.0
-1.042969,-0.343262,0.225098,0.0
-1.064941,-0.328125,0.25293,0.0
-0.628906,-0.341797,0.167969,0.0
-0.866699,-0.535156,0.314941,0.0
-1.005371,-0.504395,0.375977,0.0
-1.189941,-0.51416,0.389648,0.0
-1.069336,-0.535645,0.220703,0.0
-0.972168,-0.35498,0.209961,0.0
-0.73584,-0.272461,0.100098,0.0
-0.793457,-0.256348,0.143555,0.0
-0.931641,-0.344727,0.196777,0.0
-0.940918,-0.365234,0.242188,0.0
-1.141602,-0.315918,0.302734,0.0
-0.707031,-0.39502,0.247559,0.0
-0.759277,-0.487793,0.369141,0.0
-1.112793,-0.508301,0.425781,0.0
-1.067383,-0.534668,0.253418,0.0
-1.036133,-0.464355,0.242188,0.0
-0.713867,-0.263672,0.163574,0.0
-0.688477,-0.245117,0.081055,0.0
-1.078125,-0.324707,0.179199,0.0
-0.96875,-0.333496,0.209473,0.0
-1.154785,-0.342773,0.257324,0.0
-0.572754,-0.30957,0.31543,0.0
-0.725098,-0.451172,0.305664,0.0
-0.827637,-0.46875,0.435059,0.0
-1.465332,-0.487305,0.427246,0.0
-0.964356,-0.456055,0.243652,0.0
-1.016602,-0.430176,0.223633,0.0
-0.708984,-0.284668,0.099609,0.0
-0.828613,-0.271973,0.113281,0.0
-0.881348,-0.289551,0.164551,0.0
-1.09668,-0.359863,0.191895,0.0
-1.166504,-0.336914,0.170898,0.0
-0.628906,-0.325195,0.234863,0.0
-0.866699,-0.45459,0.287598,0.0
-1.130371,-0.47998,0.459961,0.0
-1.235352,-0.393555,0.430664,0.0
-1.169922,-0.427734,0.270508,0.0
-0.844727,-0.313965,0.221191,0.0
-0.748047,-0.252441,0.099609,0.0
-0.94873,-0.230957,0.212891,0.0
-0.983887,-0.322754,0.120605,0.0
-0.933105,-0.254883,0.177246,0.0
-0.96582,-0.4375,0.321289,0.0
-0.802246,-0.5,0.227051,0.0
-0.822754,-0.506348,0.45752,0.0
